term,label_type,label
牙龈（gingiva）是指覆盖于牙槽突表面和牙颈部周围的口腔黏膜上皮及其下方的结缔组织。牙龈肿痛主要是牙龈有炎症而表现出的一种症状,eight_principles,yang
特别是结肠与直肠病变的出血,eight_principles,yang
狂病以精神亢奋,eight_principles,yang
玉女煎或泻黄散去防风加生地方。如属消渴病之善饥,eight_principles,yang
环境温度及湿度变化时加重,eight_principles,yang
甚则口燥,eight_principles,yang
甚至不能发出声音的症状。祖国医学称“暴喑”。多由风寒或风热火毒等邪犯喉,eight_principles,yang
甚至关节肿大灼热为主要临床表现。属于中医学“痹证”的范畴,eight_principles,yang
甚至关节肿大灼热为主要临床表现的病证。,eight_principles,yang
甚至发生晕厥跌倒的现象。中医理论认为这是痰气上逆所致,eight_principles,yang
甚至昏厥的病症。多见于患有慢性支气管炎,eight_principles,yang
甚至每个小时都出现。天气和环境温度可加重潮热的发作。中医一般认为病机为阴虚,eight_principles,yang
甚至溃疡久不愈合。多由心脾积热,eight_principles,yang
用温胆汤,eight_principles,yang
用火郁汤加减。亦可选用知柏地黄丸,eight_principles,yang
由于风燥异气内犯肺鼻,eight_principles,yang
由横膈膜痉挛收缩引起的。健康人也可发生一过性呃逆,eight_principles,yang
由炎性病变形成。最主要的临床症状为声嘶。通过喉镜检查可以进行临床诊断。治疗包括适当声带休息,eight_principles,yang
男子因真阳不足而引起精气清冷,eight_principles,yang
留滞生热,eight_principles,yang
疫毒,eight_principles,yang
疮毒等症。”孙氏疮毒中药膏是祖传百年,eight_principles,yang
疱疹性咽峡炎,eight_principles,yang
疳积以神萎,eight_principles,yang
病名。指多种原因所致的急性阻塞性喉病。症见咽喉肿痛迅速,eight_principles,yang
病名。由肠胃酝热所致的痢疾。证见里急后重,eight_principles,yang
病名绞肠痧。”治宜祛秽泄毒为大法。十指青冷者,eight_principles,yang
病性有虚有实。俗称：“岔气”。临床上可见于肋间神经痛,eight_principles,yang
病机有寒热虚实之分。咳喘与痰密切相关,eight_principles,yang
病毒性咽炎,eight_principles,yang
病状名。指面部呈现枯萎晦黄的病色。多因脾胃虚弱,eight_principles,yang
病理性白带的性状都有很大的不同。病理性白带可分为非炎症性白带,eight_principles,yang
病症名。多为胞内有实热,eight_principles,yang
病证名。因风痰上壅,eight_principles,yang
病证名。指痰气上逆而致头痛。《古今医鉴》将之归于“厥头痛”范畴。《外台秘要》卷八：“痰厥头痛方：《病源》（指《诸病源候论》）谓,eight_principles,yang
病证名。指痰热壅阻于肺,eight_principles,yang
病证名。指胸与横隔部滞塞堵闷。,eight_principles,yang
症名。两手掌心有发热感觉。一名掌中热。手三阴经是动,eight_principles,yang
症名。即舌体及舌苔干燥,eight_principles,yang
痈肿相互连结成块,eight_principles,yang
痈肿触之坚实,eight_principles,yang
痊愈后可能留下瘢痕。尿囊素可保护伤口结痂,eight_principles,yang
痛如火燎的急性疱疹性皮肤病,eight_principles,yang
痢下赤色,eight_principles,yang
痤疮是毛囊皮脂腺单位的一种慢性炎症性皮肤病,eight_principles,yang
痰核和停滞在脏腑经络等组织中的痰液,eight_principles,yang
痰水与热相搏之病证,eight_principles,yang
痰涎壅盛,eight_principles,yang
痰热聚于心,eight_principles,yang
痰热阻肺,eight_principles,yang
痰色亦黄。治宜清热化痰,eight_principles,yang
痰証的一种。见《医学入门》卷五。又名气痰。多由肺燥所致。症见痰少色白,eight_principles,yang
痰黏或黄,eight_principles,yang
瘀交结,eight_principles,yang
瘀血停滞等因所致。,eight_principles,yang
瘀血阻滞心脉,eight_principles,yang
瘀血阻络,eight_principles,yang
白睛溢血等。古代医家认为目赤有三,eight_principles,yang
皮肤出现苔癣样结节或斑块,eight_principles,yang
皮肤及其他组织被染成黄色。因巩膜含有较多的弹性硬蛋白,eight_principles,yang
皮肤干燥以及中枢神经系统症状为特征。,eight_principles,yang
皮肤干燥是指皮肤缺乏水分令人感觉不适的现象。其症状主要为皮肤发紧,eight_principles,yang
皮色苍黄,eight_principles,yang
盆腔炎,eight_principles,yang
盆腔炎性包块为女性盆腔脏器的炎症未得到正规治疗,eight_principles,yang
盆腔炎症,eight_principles,yang
盛气凌人,eight_principles,yang
目珠每遇明亮温暖场所,eight_principles,yang
目赤,eight_principles,yang
目赤是指眼结膜充血,eight_principles,yang
目赤肿痛(swelling and pain of eye)为多种眼部疾患中的一个急性症状。古代文献根据发病原因,eight_principles,yang
眦角性睑缘炎。,eight_principles,yang
眵多粘结,eight_principles,yang
眼及颈部淋巴结等,eight_principles,yang
眼白红赤,eight_principles,yang
睑弦赤烂,eight_principles,yang
睡眠不实,eight_principles,yang
睫状体等组织病变或烟尘和化学物品等因素刺激所引起的泪液分泌过多。第二种是由于泪道系统阻塞,eight_principles,yang
神机逆乱。其病位在心,eight_principles,yang
积滞,eight_principles,yang
称为“带下病”。本病可见于现代医学的阴道炎,eight_principles,yang
称为“胃纳呆滞”,eight_principles,yang
称为十二指肠胃食管反流。多由于贲门功能不全和胃功能障碍逆蠕动致酸性胃液反流至口腔。反酸只是症状,eight_principles,yang
称为月经延长。本病相当于西医学排卵型功能失调性子宫出血病的黄体萎缩不全者,eight_principles,yang
称为滑精。阳痿即阳事不举,eight_principles,yang
称为难治性呃逆,eight_principles,yang
称隐性黄疸或亚临床黄疸,eight_principles,yang
类风湿性关节炎。,eight_principles,yang
粪便干结。正常人每天排便1～2次或2～3天排便1次,eight_principles,yang
粪质硬结,eight_principles,yang
精囊炎,eight_principles,yang
精神萎靡（listlessness）是一种精神异常现象。是抑郁症的一大症状,eight_principles,yang
素有痰疾因外感而喘咯咳唾。①痰水与热邪相搏所致的病证 《诸病源候论·痰饮诸病候》 “热痰者,eight_principles,yang
紧闭声门,eight_principles,yang
紫暗的为热毒重,eight_principles,yang
红为热像,eight_principles,yang
约4～5∶1。 尿路结石在肾和膀胱内形成。上尿路结石与下尿路结石的形成机制,eight_principles,yang
纳呆便溏为主要表现的儿科病证。多见于1～5岁儿童。 疳积多因饮食不节,eight_principles,yang
组织被灼所致。,eight_principles,yang
细菌性咽-扁桃体炎。狭义的上感又称普通感冒,eight_principles,yang
经络痹阻,eight_principles,yang
结,eight_principles,yang
结合心,eight_principles,yang
结如胶而坚,eight_principles,yang
结核,eight_principles,yang
结核病,eight_principles,yang
结核（肿大的淋巴结）累累如串珠,eight_principles,yang
结痰,eight_principles,yang
结痰也。”“郁痰即结痰,eight_principles,yang
结痰条。,eight_principles,yang
结石基质和晶体抑制物质学说是结石形成的三种最基本学说。根据上尿路结石形成机制的不同,eight_principles,yang
结石成份和流行病学有显著差异。上尿路结石大多数为草酸钙结石。膀胱结石中磷酸镁铵结石较上尿路多见。成核作用,eight_principles,yang
结积所生也。言阴阳否隔,eight_principles,yang
结缔组织疾病等。腹水定量诊断除影像学检查外,eight_principles,yang
结聚於腹中而致。症见脐周绞痛,eight_principles,yang
结肠及直肠。上消化道出血是指十二指肠悬韧带（Treitz韧带,eight_principles,yang
结膜炎也可以引起畏光,eight_principles,yang
结膜炎时大都有不同程度的畏光流泪。多见于角膜异物,eight_principles,yang
结节型,eight_principles,yang
结节等多形性皮损为特点。,eight_principles,yang
羞明就是怕见亮光：眼睛因患角膜炎,eight_principles,yang
老年性阴道炎,eight_principles,yang
而且喜冷恶热。常因火邪窜络,eight_principles,yang
而肉眼看不出黄疸时,eight_principles,yang
而肠道炎症,eight_principles,yang
而长期高热可见于败血症,eight_principles,yang
而阴气逆上与风痰相结,eight_principles,yang
耳前淋巴结肿大等全身症状。,eight_principles,yang
耳鸣是累及听觉系统的许多疾病不同病理变化的结果,eight_principles,yang
肌肉纤维变细甚至消失等导致的肌肉体积缩小。多由肌肉本身疾患或神经系统功能障碍所致,eight_principles,yang
肌肤枯燥。,eight_principles,yang
肘等关节积液,eight_principles,yang
肛温比腋温约高0.5℃左右。肛温虽比腋温准确,eight_principles,yang
肛温比腋温约高0.5℃左右。若腋温超过37.4℃,eight_principles,yang
肝火或阴虚火旺所致。常见于中医学的暴风客热,eight_principles,yang
肝火犯肺,eight_principles,yang
肝炎等。,eight_principles,yang
肝胆之火,eight_principles,yang
肝郁气滞致白发。,eight_principles,yang
肢体失于温煦而致者,eight_principles,yang
肺气上逆则咳嗽,eight_principles,yang
肺气失和所致。治以疏风清热为主。,eight_principles,yang
肺气失和所致。症状表现为发热重,eight_principles,yang
肺炎,eight_principles,yang
肺炎喘嗽等。多见于西医的肺部急性炎症病变。,eight_principles,yang
肺热之名出自《素问·刺热篇》：“肺热病者,eight_principles,yang
肺热咳嗽属于温病学。现代医学中的呼吸道感染,eight_principles,yang
肺热咳嗽是由于肺内郁热,eight_principles,yang
肺痈是指由于热毒瘀结于肺,eight_principles,yang
肺部有炎症。临床常伴有咳嗽,eight_principles,yang
肾与膀胱气化不利。病理因素为湿热。病位在肾与膀胱。辨证时首辨淋证类别,eight_principles,yang
肾小球肾炎,eight_principles,yang
肾盂肾炎等。治疗尿痛首先要控制急性感染,eight_principles,yang
肾脏本是水火之脏,eight_principles,yang
肾阳虚等。阳虚主证为畏寒肢冷,eight_principles,yang
胃气上逆,eight_principles,yang
胃气上逆为多见,eight_principles,yang
胃气上逆则恶心,eight_principles,yang
胃气壅塞,eight_principles,yang
胃热是一种中医病症,eight_principles,yang
胃肠实热而引起。,eight_principles,yang
胆失通降所引起的以右胁胀痛为主要临床表现的一种疾病。胆胀为肝胆系病证中常见的疾病。其临床表现与西医学所称的慢性胆囊炎,eight_principles,yang
胆结石,eight_principles,yang
胆腑气郁,eight_principles,yang
胆蕴热上薰鼻窍等所致,eight_principles,yang
胞宫内的瘀血和浊液留滞 或伴有小腹疼痛,eight_principles,yang
胰腺炎等。,eight_principles,yang
胸中热,eight_principles,yang
胸满呕逆,eight_principles,yang
胸胁痛是指因感受外邪或情志失调或饮食不节或跌打损伤等原因导致的脉络失养或闭阻而引起的以胸胁部疼痛为主的一种病症。病位在肝胆,eight_principles,yang
胸胁部满闷不舒。因邪犯少阳,eight_principles,yang
胸腔积液和心包腔积液。全身性水肿主要有心源性水肿,eight_principles,yang
胸部刺痛多见于急性肋软骨炎,eight_principles,yang
胸部和腋下。相当于现代医学的淋巴结核,eight_principles,yang
能迅速传染并引起广泛流行。故称天行赤眼。又名天行赤热,eight_principles,yang
脉来洪盛有力或脉来躁急如喘的严重病证,eight_principles,yang
脉沉涩。”《证治汇补·郁证章》：“气郁,eight_principles,yang
脉滑数。治宜清热化痰,eight_principles,yang
脏腑经络气血为之痹阻而引起的疾病,eight_principles,yang
脑炎等疾病,eight_principles,yang
脑脉痹阻或血溢于脑所致。以突然昏仆,eight_principles,yang
