term,label_cold,label_deficiency,label_excess,label_external,label_hot,label_internal,label_yang,label_yin
此种炎症常伴随引起气道反应性增高,False,False,False,False,False,False,True,False
此类症状常伴有广泛而多变的气流阻塞,False,False,False,False,False,False,True,False
气机上逆,False,False,False,False,False,False,True,False
气机受阻,False,False,False,False,False,False,True,False
气机呆滞等所致。常见于喉喑,False,False,False,False,False,False,True,False
气机郁结所致。《丹溪心法·六郁》：“气郁者,False,False,False,False,False,False,True,False
气滞,False,False,False,False,False,False,True,False
气血壅滞,False,False,False,False,False,False,True,False
气血逆乱,False,False,False,False,False,False,True,False
气血阴阳亏损,False,False,False,False,False,False,True,False
气逆上冲,False,False,False,False,False,False,True,False
气逆于上,False,False,False,False,False,False,True,False
气逆于上所致的一种病证,False,False,False,False,False,False,True,False
气逆（reversed flow of qi）,False,False,False,False,False,False,True,False
气郁一词出《素问·六元正纪大论》,False,False,False,False,False,False,True,False
气郁化火而寻致胃阴耗伤。其主要临床表现是：胃部隐痛,False,False,False,False,False,False,True,False
水停腹中。本病多属本虚标实之证。标实为主者,False,False,False,False,False,False,True,False
水的偏盛,False,False,False,False,False,False,True,False
沉默呆滞,False,False,False,False,False,False,True,False
沙眼是由沙眼衣原体引起的一种慢性传染性结膜角膜炎,False,False,False,False,False,False,True,False
沙石淋。多因下焦积热,False,False,False,False,False,False,True,False
治以理气解郁,False,False,False,False,False,False,True,False
治宜滋阴降火。是慢性咽炎的症状之一,False,False,False,False,False,False,True,False
治疗用滋阴清热法,False,False,False,False,False,False,True,False
泄实不忘虚。,False,False,False,False,False,False,True,False
法当凉血。血热亦是小儿发热证型之一,False,False,False,False,False,False,True,False
洗涤用品碱性强等都是导致皮肤干燥的重要原因。预防措施为加强皮肤的日常护理保养,False,False,False,False,False,False,True,False
洗澡水过热,False,False,False,False,False,False,True,False
测其体温39℃以上者,False,False,False,False,False,False,True,False
浮肿是机体细胞外液中水分积聚所致的局部或全身肿胀。浮肿与身体很多器官的病变有关,False,False,False,False,False,False,True,False
消毒或去医院处理。,False,False,False,False,False,False,True,False
消食导滞等法治疗。,False,False,False,False,False,False,True,False
淋巴结肿大等全身症状,False,False,False,False,False,False,True,False
清利湿热,False,False,False,False,False,False,True,False
清热养阴,False,False,False,False,False,False,True,False
清热导痰汤。③痰热聚于心者 《杂病源流犀烛·痰饮源流》 “在心曰热痰,False,False,False,False,False,False,True,False
温毒症状之一。由於温热之毒内蕴肺胃,False,False,False,False,False,False,True,False
温清并用。对具传染性的细菌性痢疾和阿米巴痢疾,False,False,False,False,False,False,True,False
温肾,False,False,False,False,False,False,True,False
湿滞或感受秽浊之邪,False,False,False,False,False,False,True,False
湿热,False,False,False,False,False,False,True,False
湿热下注是一个中医的术语。中医认为,False,False,False,False,False,False,True,False
湿热下注等伤肾气不能固摄而病,False,False,False,False,False,False,True,False
湿热之邪,False,False,False,False,False,False,True,False
湿热痢重症。多因湿浊热毒蕴结肠中,False,False,False,False,False,False,True,False
湿热等邪气痹阻腰膝所致。,False,False,False,False,False,False,True,False
湿热蕴结于下焦,False,False,False,False,False,False,True,False
湿热阻于肾与膀胱,False,False,False,False,False,False,True,False
湿疹是由多种内外因素引起的瘙痒剧烈的一种皮肤炎症反应。分急性,False,False,False,False,False,False,True,False
溃面有糜烂的现象。中医认为由脾胃积热,False,False,False,False,False,False,True,False
溶石化结。,False,False,False,False,False,False,True,False
滋阴壮阳。,False,False,False,False,False,False,True,False
满闷不舒的症状。可因肝胃气机阻滞,False,False,False,False,False,False,True,False
潮热,False,False,False,False,False,False,True,False
潮热又名潮红,False,False,False,False,False,False,True,False
火“六淫”侵袭,False,False,False,False,False,False,True,False
火痰,False,False,False,False,False,False,True,False
火邪上炎和火热下迫等。,False,False,False,False,False,False,True,False
灼热,False,False,False,False,False,False,True,False
灼热感,False,False,False,False,False,False,True,False
灼痛,False,False,False,False,False,False,True,False
炎症,False,False,False,False,False,False,True,False
炎症性白带,False,False,False,False,False,False,True,False
炎症过程中细胞,False,False,False,False,False,False,True,False
烧灼,False,False,False,False,False,False,True,False
热,False,False,False,False,False,False,True,False
热争则咳喘,False,False,False,False,False,False,True,False
热在气分,False,False,False,False,False,False,True,False
热壅,False,False,False,False,False,False,True,False
热客膀胱,False,False,False,False,False,False,True,False
热毒,False,False,False,False,False,False,True,False
热毒较轻,False,False,False,False,False,False,True,False
热气与痰水相搏,False,False,False,False,False,False,True,False
热泻是指因热迫大肠所引起。亦名“火泻”。,False,False,False,False,False,False,True,False
热病伤阴,False,False,False,False,False,False,True,False
热痢,False,False,False,False,False,False,True,False
热痢宜清,False,False,False,False,False,False,True,False
热等邪气乘虚而入,False,False,False,False,False,False,True,False
燥,False,False,False,False,False,False,True,False
燥咳是病名。是因肺虚液少或燥邪伤肺所致的咳嗽。其证咳嗽痰少,False,False,False,False,False,False,True,False
燥脾,False,False,False,False,False,False,True,False
牙关紧闭,False,False,False,False,False,False,True,False
牙关紧闭为一种临床症状,False,False,False,False,False,False,True,False
牙结石,False,False,False,False,False,False,True,False
牙髓炎,False,False,False,False,False,False,True,False
牙龈下的炎症通过牙缝,False,False,False,False,False,False,True,False
牙龈（gingiva）是指覆盖于牙槽突表面和牙颈部周围的口腔黏膜上皮及其下方的结缔组织。牙龈肿痛主要是牙龈有炎症而表现出的一种症状,False,False,False,False,False,False,True,False
特别是结肠与直肠病变的出血,False,False,False,False,False,False,True,False
狂病以精神亢奋,False,False,False,False,False,False,True,False
玉女煎或泻黄散去防风加生地方。如属消渴病之善饥,False,False,False,False,False,False,True,False
环境温度及湿度变化时加重,False,False,False,False,False,False,True,False
甚则口燥,False,False,False,False,False,False,True,False
甚至不能发出声音的症状。祖国医学称“暴喑”。多由风寒或风热火毒等邪犯喉,False,False,False,False,False,False,True,False
甚至关节肿大灼热为主要临床表现。属于中医学“痹证”的范畴,False,False,False,False,False,False,True,False
甚至关节肿大灼热为主要临床表现的病证。,False,False,False,False,False,False,True,False
甚至发生晕厥跌倒的现象。中医理论认为这是痰气上逆所致,False,False,False,False,False,False,True,False
甚至昏厥的病症。多见于患有慢性支气管炎,False,False,False,False,False,False,True,False
甚至每个小时都出现。天气和环境温度可加重潮热的发作。中医一般认为病机为阴虚,False,False,False,False,False,False,True,False
甚至溃疡久不愈合。多由心脾积热,False,False,False,False,False,False,True,False
用温胆汤,False,False,False,False,False,False,True,False
用火郁汤加减。亦可选用知柏地黄丸,False,False,False,False,False,False,True,False
由于风燥异气内犯肺鼻,False,False,False,False,False,False,True,False
由横膈膜痉挛收缩引起的。健康人也可发生一过性呃逆,False,False,False,False,False,False,True,False
由炎性病变形成。最主要的临床症状为声嘶。通过喉镜检查可以进行临床诊断。治疗包括适当声带休息,False,False,False,False,False,False,True,False
